DATE,SCORE,SUBJECT,REVIEW,REVIEW_en 
7 de fevereiro de 2020,50,Almoço com a princesa,"Garçons bem instruídos e educados, parabéns pelo atendimento, a comida uma delícia é refinada, certamente voltarei!","Well educated and polite waiters, congratulations on the service, the food is delicious and refined, I will certainly be back!"
7 de fevereiro de 2020,50,Almoço em família,"Excelente atendimento! Fomos atendidos por Wemerson, ele foi gentil e agradável. Super indicamos!!!!","Excellent service! We were served by Wemerson, he was kind and pleasant. We highly recommend!!!!"
7 de fevereiro de 2020,50,Excelente!!!,"Um lugar super agradável, comida muito boa, cardápio bem variado e atendimento excelente. Para quem está comemorando uma ocasião especial é uma ótima pedida.","A very nice place, very good food, very varied menu and excellent service. For anyone celebrating a special occasion, this is a great choice."
6 de fevereiro de 2020,50,Festa de Aniversário,"Foi maravilhoso nossa experiência, desde a reserva da mesa ao atendimento, os pratos todos excelente, rápido e saboroso, atendimento do izaias foi o diferencial.","Our experience was wonderful, from the reservation of the table to the service, the dishes were all excellent, fast and tasty, service from izaias was the differential."
4 de fevereiro de 2020,50,Comida boa,"Apesar do grande fluxo de pessoas, o atendimento é rápido. Lugar bastante limpo. Comida muito boa, voltarei mais vezes.","Despite the large flow of people, service is fast. Quite clean place. Very good food, I will come again."
3 de fevereiro de 2020,50,Atendimento excelente,Fomos super bem atendidos pelo Sandro. Nota 1000 e também tive a surpresa do bololinho delicioso por ser meu aniversário.,We were super well attended by Sandro. Note 1000 and I also had the surprise of the delicious cake because it was my birthday.
3 de fevereiro de 2020,50,Noite com amigos,Atendimento maravilhoso. Pedimos um filé 3 pimentas e estava delicioso. Clenilton nos atendeu e foi muito atencioso e gentil. Recomendo muito!,Wonderful service. We ordered a 3 pepper filet and it was delicious. Clenilton attended to us and was very attentive and kind. I highly recommend!
3 de fevereiro de 2020,50,Almoço em família,"Restaurante maravilhoso, comida saborosissíma, atendimento excepcional, ambiente familiar e extremamente agradavel.","Wonderful restaurant, delicious food, exceptional service, family atmosphere and extremely pleasant."
1 de fevereiro de 2020,50,Almoço em família,"Atendimento de otima qualidade atendente Maria, sem tardar ou faltar com atenção a qualquer momento, todos pratos vieram em perfeito estado de qualidade e temperatura.","Excellent service, attendant Maria, without delay or lack of attention at any time, all dishes came in perfect condition of quality and temperature."
31 de janeiro de 2020,50,Aniversário,"Atendimento perfeito e bem atencioso do garçom júnior, recomendo. Comida divina com um valor excelente. Ambiente super agradável.","Perfect and very attentive service from the junior waiter, I recommend. Divine food at an excellent value. Super nice atmosphere."
31 de janeiro de 2020,50,Almoço em família,"Comemos um peixe pizzaiollo, estava uma delícia, mas o que mais nos chamou atenção foi a cordialidade e atenção do Júlio César, o garçom que nos atendeu! Com certeza voltaremos 👏🏻","We ate a pizzaiollo fish, it was delicious, but what caught our attention the most was the cordiality and attention of Júlio César, the waiter who served us! We will definitely be back 👏🏻"
31 de janeiro de 2020,50,Antedimento muito bom,"Gostaria de registrar o excelente atendimento que tive ontem, onde fui levar minha amiga de São Paulo para jantar que queria comer frutos do mar. As indicações dos pratos foram ótimas. A comida é muito boa. O garçom Marcos que nos atendeu foi muito cortês.","I would like to register the excellent service I had yesterday, where I took my friend from São Paulo to dinner who wanted to eat seafood. The directions for the dishes were great. The food is very good. The waiter Marcos who served us was very courteous."
28 de janeiro de 2020,50,Comida e atendimento perfeitos,Comida perfeita. Atendimento de excelência e serviço rápido. Tudo o que um bom cliente precisa. Parabéns ao garçon Wemerson(acho que é esse o nome) pelo atendimento rápido e preciso.,Perfect food. Excellent service and fast service. Everything a good customer needs. Congratulations to waiter Wemerson (I think that's the name) for the quick and accurate service.
27 de janeiro de 2020,50,Aniversário,"Muito bom atendimento ( Júlio César ) prato perfeito , ótimo atendimento, os drinks muito bons , entradas perfeitas","Very good service (Júlio César) perfect dish, great service, very good drinks, perfect starters"
27 de janeiro de 2020,50,Comemoração de Aniversário,Ambiente muito acolhedor Muito prestativo e atencioso Ótimo atendimento do Maximiliano Comida maravilhosa. Super indico!!!,Very welcoming atmosphere Very helpful and attentive Great service from Maximiliano Wonderful food. I highly recommend!!!
27 de janeiro de 2020,50,Comemoração de aniversário,Cliente avalia os servidores cosbdo atendimento casa conbambum ótima notan1000. Atendente Bianca. Muito ótimo o lugar a garçonete Bianca foii excelente no atendimento ❤️❤️❤️,Customer evaluates servers cosbdo service casa conbambum great notan1000. Bianca attendant. Very great place the waitress Bianca was excellent in service ❤️❤️❤️
27 de janeiro de 2020,50,Aniversário,Local com ambiente e menu maravilhoso alem do atendimento da Bianca que foi excelente Musica ambiente agradavel,"Place with wonderful atmosphere and menu in addition to Bianca's service, which was excellent Pleasant ambient music"
27 de janeiro de 2020,40,Férias cocô bambu,"Excelente atendimento, ambiente agradável, comida maravilhosa.. Fomos atendidos pelo wemerson , que foi muito atencioso.Super recomendo..","Excellent service, pleasant atmosphere, wonderful food.. We were served by wemerson, who was very attentive. I highly recommend.."
27 de janeiro de 2020,50,Jantar com a esposa,"Excelente atendimento da Bianca.Muto solícita e prestativa. Muito delicioso o prato por nós escolhido. Muito bem feito e recomendado para todos. Estão de parabéns, também, todos os cozinheiros pelo esmero na cocção e apresentação dos pratos. Muito bom o espaço do restaurante.","Excellent service from Bianca.Muto, helpful and helpful. The dish we chose was very delicious. Very well done and recommended to everyone. Congratulations are also due to all the cooks for their care in the cooking and presentation of the dishes. The restaurant space is very good."
26 de janeiro de 2020,50,Jantar,Fomos muito bem atendidos pelo Wemerson. O prato estava ótimo e todos os funcionários são muito gentis. E o Rubens é muito gentil. Equipe maravilhosa.,We were very well attended by Wemerson. The dish was great and all the staff are very kind. And Rubens is very kind. Wonderful team.
26 de janeiro de 2020,50,Turistas,"Achei a comida maravilhosa, adoro venho de São Paulo para conhecer essa unidade .. Excelente atendimento do garçom Wemerson.","I thought the food was wonderful, I love coming from São Paulo to get to know this unit .. Excellent service from the waiter Wemerson."
26 de janeiro de 2020,50,Atendimento top,"Atendimento top, Wemerson garçom com um atendimento impecável, chopp gelado e comida de primeira. Muito bom!!!","Top service, Wemerson waiter with impeccable service, cold beer and first class food. Very good!!!"
26 de janeiro de 2020,50,Almoço em família e sempre uma boa refeição,"Ambiente tranquilo, aconchegante e familiar. Além de pratos maravilhosos e bem servidos. E atendimento excelente do garçom, Marcos.","Quiet, cozy and family atmosphere. In addition to wonderful dishes and well served. And excellent service from the waiter, Marcos."
26 de janeiro de 2020,50,Almoço em família,"A comida é uma delícia e o garçom (Marcos) super atencioso,nos recomendou um preto maravilhoso,ambiente agradável e mulher boa,super recomendo,restaurante de altíssimo nível","The food is delicious and the waiter (Marcos) was super attentive, he recommended us a wonderful black, pleasant atmosphere and a good woman, I highly recommend it, a very high level restaurant"
26 de janeiro de 2020,50,Almoço em família,"A comida é uma delícia,e o garçom é super atencioso nós sugeriu um prato maravilhoso carne de sol sertão,amei a sugestão,aaaaa também tivemos a oportunidade de conhecer o camarão de olinda uma delícia....obg Marcos..","The food is delicious, and the waiter is super attentive we suggested a wonderful dish carne de sol sertão, I loved the suggestion, aaaaa we also had the opportunity to meet the shrimp from olinda, which is delicious....thanks Marcos.."
26 de janeiro de 2020,50,Almoco,"Excelente atendimento pelo garçom Emerson, numa pedida exclusiva e que me atendeu de uma forma Exclusive é MTO MTO MTO Rápida e objetiva, Como eu esperava!","Excellent service by the waiter Emerson, in an exclusive request and who served me in a way Exclusive is MTO MTO MTO Fast and objective, As I expected!"
26 de janeiro de 2020,50,Almoco,Atendimento excelente ...musica agradavel ..comida muito boa e ambiente show. Fomos atendidos pelo wemerson...sensacional!,Excellent service...nice music..very good food and show atmosphere. We were attended by wemerson...sensational!
26 de janeiro de 2020,50,Passeio de férias,"Fomos muito bem atendidos pelo garçom Sr Wemeson. Já conhecemos o restaurante, inclusive o da nossa terra Salvador. Ambiente super agradável, comida deliciosa e a caipirinha deliciosa!!","We were very well attended by the waiter Mr Wemeson. We already know the restaurant, including the one from our land Salvador. Super nice atmosphere, delicious food and delicious caipirinha!!"
25 de janeiro de 2020,50,Atendimento,"Garçom Wemerson atendimento muito bom e rápido, comida muito boa, ambiente agradável. Recomendo a todos.","Waiter Wemerson very good and fast service, very good food, pleasant atmosphere. I recommend it to everyone."
25 de janeiro de 2020,40,Jantar,"Comida e serviço maravilhosos! Os Pratos são muito bem servidos e o ambiente é muito bom. O garçom Wemerson é muito gentil. Minha única reclamação é em relação ao volume da música ao vivo, que atrapalhou um pouco a conversa, mas tirando isso, é maravilhoso.","Wonderful food and service! The dishes are very well served and the atmosphere is very good. Waiter Wemerson is very kind. My only complaint is the volume of the live music, which got in the way of conversation a bit, but other than that, it's wonderful."
25 de janeiro de 2020,50,Jantar com as pessoas que eu gosto,"Adoramos o prato camarão internacional e o garçom Wemerson me proporcionou um ótimo atendimento, super recomendo!","We love the international shrimp dish and the waiter Wemerson provided me with great service, I highly recommend it!"
